Country,Country_code,Who_region,Wb_income,Year,Month,Agegroup,Deaths
Burundi,BDI,AFR,LIC,2021,3,0_4,
Burundi,BDI,AFR,LIC,2021,11,65+,
Burundi,BDI,AFR,LIC,2021,7,0_4,
Burundi,BDI,AFR,LIC,2021,12,15_64,
Burundi,BDI,AFR,LIC,2021,2,0_4,
Burundi,BDI,AFR,LIC,2021,10,65+,
Burundi,BDI,AFR,LIC,2021,4,65+,
Burundi,BDI,AFR,LIC,2021,11,0_4,
Burundi,BDI,AFR,LIC,2021,1,0_4,
Liberia,LBR,AFR,LIC,2021,1,65+,
Burundi,BDI,AFR,LIC,2021,9,15_64,
Burundi,BDI,AFR,LIC,2021,10,0_4,
Burundi,BDI,AFR,LIC,2021,8,5_14,
Burundi,BDI,AFR,LIC,2021,4,15_64,
Burundi,BDI,AFR,LIC,2021,6,65+,
Burundi,BDI,AFR,LIC,2021,8,15_64,
Burundi,BDI,AFR,LIC,2021,3,65+,
Burundi,BDI,AFR,LIC,2021,6,5_14,
Burundi,BDI,AFR,LIC,2021,7,5_14,
Burundi,BDI,AFR,LIC,2021,3,5_14,
Burundi,BDI,AFR,LIC,2021,6,0_4,
Burundi,BDI,AFR,LIC,2021,7,15_64,
Burundi,BDI,AFR,LIC,2021,2,65+,
Burundi,BDI,AFR,LIC,2021,5,65+,
Burundi,BDI,AFR,LIC,2021,4,5_14,
Somalia,SOM,EMR,LIC,2021,5,5_14,
Solomon Islands,SLB,WPR,LMC,2021,10,5_14,
Solomon Islands,SLB,WPR,LMC,2021,9,0_4,
Turks and Caicos Islands,TCA,AMR,HIC,2021,11,5_14,0
Turks and Caicos Islands,TCA,AMR,HIC,2021,2,15_64,4
Turks and Caicos Islands,TCA,AMR,HIC,2021,2,5_14,0
Turks and Caicos Islands,TCA,AMR,HIC,2021,5,5_14,0
Turks and Caicos Islands,TCA,AMR,HIC,2021,11,0_4,0
Turks and Caicos Islands,TCA,AMR,HIC,2021,1,5_14,0
Turks and Caicos Islands,TCA,AMR,HIC,2021,2,0_4,0
Turks and Caicos Islands,TCA,AMR,HIC,2021,5,15_64,0
Turks and Caicos Islands,TCA,AMR,HIC,2021,8,15_64,1
Turks and Caicos Islands,TCA,AMR,HIC,2021,1,0_4,0
Turks and Caicos Islands,TCA,AMR,HIC,2021,1,65+,0
Turks and Caicos Islands,TCA,AMR,HIC,2021,4,5_14,0
Turks and Caicos Islands,TCA,AMR,HIC,2021,7,15_64,0
Algeria,DZA,AFR,UMC,2021,1,0_4,
Guinea,GIN,AFR,LMC,2021,7,0_4,
Guinea,GIN,AFR,LMC,2021,3,65+,0
Liberia,LBR,AFR,LIC,2021,12,15_64,
Guinea,GIN,AFR,LMC,2021,7,15_64,
Guinea,GIN,AFR,LMC,2021,11,0_4,
Liberia,LBR,AFR,LIC,2021,10,5_14,
Guinea,GIN,AFR,LMC,2021,7,65+,
Guinea,GIN,AFR,LMC,2021,4,0_4,
Liberia,LBR,AFR,LIC,2021,9,0_4,
Liberia,LBR,AFR,LIC,2021,8,15_64,
Liberia,LBR,AFR,LIC,2021,7,15_64,
Liberia,LBR,AFR,LIC,2021,4,65+,
Liberia,LBR,AFR,LIC,2021,4,5_14,
Turks and Caicos Islands,TCA,AMR,HIC,2021,6,65+,0
Liberia,LBR,AFR,LIC,2021,12,0_4,
Turks and Caicos Islands,TCA,AMR,HIC,2021,3,65+,2
Turks and Caicos Islands,TCA,AMR,HIC,2021,12,0_4,0
Cabo Verde,CPV,AFR,LMC,2021,3,15_64,
Cabo Verde,CPV,AFR,LMC,2021,1,5_14,
Turks and Caicos Islands,TCA,AMR,HIC,2021,7,5_14,0
Jordan,JOR,EMR,LMC,2021,6,5_14,
Cabo Verde,CPV,AFR,LMC,2021,2,15_64,
Cabo Verde,CPV,AFR,LMC,2021,1,0_4,
Jordan,JOR,EMR,LMC,2021,8,65+,
Turks and Caicos Islands,TCA,AMR,HIC,2021,8,0_4,0
Cabo Verde,CPV,AFR,LMC,2021,1,15_64,
Turks and Caicos Islands,TCA,AMR,HIC,2021,7,0_4,0
Turks and Caicos Islands,TCA,AMR,HIC,2021,12,15_64,2
Jordan,JOR,EMR,LMC,2021,12,0_4,
Turks and Caicos Islands,TCA,AMR,HIC,2021,7,65+,0
Turks and Caicos Islands,TCA,AMR,HIC,2021,6,5_14,0
Turks and Caicos Islands,TCA,AMR,HIC,2021,11,15_64,2
Jordan,JOR,EMR,LMC,2021,9,0_4,
Turks and Caicos Islands,TCA,AMR,HIC,2021,6,15_64,1
Turks and Caicos Islands,TCA,AMR,HIC,2021,6,0_4,0
Turks and Caicos Islands,TCA,AMR,HIC,2021,10,65+,0
Jordan,JOR,EMR,LMC,2021,10,15_64,
Turks and Caicos Islands,TCA,AMR,HIC,2021,5,0_4,0
Turks and Caicos Islands,TCA,AMR,HIC,2021,5,65+,0
Turks and Caicos Islands,TCA,AMR,HIC,2021,10,0_4,0
Jordan,JOR,EMR,LMC,2021,9,65+,
Turks and Caicos Islands,TCA,AMR,HIC,2021,4,0_4,0
Turks and Caicos Islands,TCA,AMR,HIC,2021,4,65+,0
Turks and Caicos Islands,TCA,AMR,HIC,2021,9,0_4,0
Turks and Caicos Islands,TCA,AMR,HIC,2021,3,15_64,1
Liberia,LBR,AFR,LIC,2021,4,0_4,
Liberia,LBR,AFR,LIC,2021,11,65+,
Liberia,LBR,AFR,LIC,2021,3,65+,
Solomon Islands,SLB,WPR,LMC,2021,4,15_64,
Solomon Islands,SLB,WPR,LMC,2021,6,15_64,
Solomon Islands,SLB,WPR,LMC,2021,2,65+,
Solomon Islands,SLB,WPR,LMC,2021,12,0_4,
Solomon Islands,SLB,WPR,LMC,2021,4,5_14,
Solomon Islands,SLB,WPR,LMC,2021,6,5_14,
Solomon Islands,SLB,WPR,LMC,2021,3,0_4,
Solomon Islands,SLB,WPR,LMC,2021,12,5_14,
Solomon Islands,SLB,WPR,LMC,2021,5,65+,
Solomon Islands,SLB,WPR,LMC,2021,7,65+,
Solomon Islands,SLB,WPR,LMC,2021,4,0_4,
Solomon Islands,SLB,WPR,LMC,2021,12,65+,
Solomon Islands,SLB,WPR,LMC,2021,6,65+,
Solomon Islands,SLB,WPR,LMC,2021,8,65+,
Solomon Islands,SLB,WPR,LMC,2021,4,65+,
Liberia,LBR,AFR,LIC,2021,2,0_4,
Solomon Islands,SLB,WPR,LMC,2021,7,0_4,
Solomon Islands,SLB,WPR,LMC,2021,9,65+,
Solomon Islands,SLB,WPR,LMC,2021,7,15_64,
Solomon Islands,SLB,WPR,LMC,2021,8,0_4,
Solomon Islands,SLB,WPR,LMC,2021,10,0_4,
Solomon Islands,SLB,WPR,LMC,2021,8,15_64,
Liberia,LBR,AFR,LIC,2021,7,5_14,
Solomon Islands,SLB,WPR,LMC,2021,8,5_14,
Solomon Islands,SLB,WPR,LMC,2021,11,0_4,
Solomon Islands,SLB,WPR,LMC,2021,9,15_64,
Liberia,LBR,AFR,LIC,2021,12,5_14,
Solomon Islands,SLB,WPR,LMC,2021,11,15_64,
Solomon Islands,SLB,WPR,LMC,2021,2,0_4,
Solomon Islands,SLB,WPR,LMC,2021,5,5_14,
Solomon Islands,SLB,WPR,LMC,2021,3,5_14,
Liberia,LBR,AFR,LIC,2021,10,65+,
Liberia,LBR,AFR,LIC,2021,3,5_14,
Liberia,LBR,AFR,LIC,2021,9,5_14,
Liberia,LBR,AFR,LIC,2021,3,0_4,
Liberia,LBR,AFR,LIC,2021,9,15_64,
Liberia,LBR,AFR,LIC,2021,2,65+,
Liberia,LBR,AFR,LIC,2021,8,5_14,
Liberia,LBR,AFR,LIC,2021,2,5_14,
Liberia,LBR,AFR,LIC,2021,8,0_4,
Liberia,LBR,AFR,LIC,2021,12,65+,
Turks and Caicos Islands,TCA,AMR,HIC,2021,1,15_64,4
Turks and Caicos Islands,TCA,AMR,HIC,2021,4,15_64,0
Turks and Caicos Islands,TCA,AMR,HIC,2021,3,5_14,0
Solomon Islands,SLB,WPR,LMC,2021,12,15_64,
Turks and Caicos Islands,TCA,AMR,HIC,2021,3,0_4,0
Solomon Islands,SLB,WPR,LMC,2021,1,15_64,
Solomon Islands,SLB,WPR,LMC,2021,1,5_14,
Solomon Islands,SLB,WPR,LMC,2021,5,15_64,
Solomon Islands,SLB,WPR,LMC,2021,2,15_64,
Solomon Islands,SLB,WPR,LMC,2021,1,65+,
Solomon Islands,SLB,WPR,LMC,2021,6,0_4,
Solomon Islands,SLB,WPR,LMC,2021,2,5_14,
Solomon Islands,SLB,WPR,LMC,2021,3,65+,
Solomon Islands,SLB,WPR,LMC,2021,7,5_14,
Solomon Islands,SLB,WPR,LMC,2021,3,15_64,
Solomon Islands,SLB,WPR,LMC,2021,5,0_4,
Solomon Islands,SLB,WPR,LMC,2021,1,0_4,
Solomon Islands,SLB,WPR,LMC,2021,10,15_64,
Turks and Caicos Islands,TCA,AMR,HIC,2021,2,65+,2
Somalia,SOM,EMR,LIC,2021,2,0_4,
Belize,BLZ,AMR,UMC,2021,6,5_14,
Somalia,SOM,EMR,LIC,2021,3,5_14,
Turkmenistan,TKM,EUR,UMC,2021,11,5_14,
Turkmenistan,TKM,EUR,UMC,2021,11,65+,
South Africa,ZAF,AFR,UMC,2021,1,0_4,
Turkmenistan,TKM,EUR,UMC,2021,8,65+,
Turkmenistan,TKM,EUR,UMC,2021,4,15_64,
Turkmenistan,TKM,EUR,UMC,2021,11,0_4,
South Africa,ZAF,AFR,UMC,2021,1,15_64,
Turkmenistan,TKM,EUR,UMC,2021,11,15_64,
Turkmenistan,TKM,EUR,UMC,2021,8,5_14,
Turkmenistan,TKM,EUR,UMC,2021,3,65+,
South Africa,ZAF,AFR,UMC,2021,2,0_4,
Turkmenistan,TKM,EUR,UMC,2021,10,5_14,
Turkmenistan,TKM,EUR,UMC,2021,10,15_64,
Turkmenistan,TKM,EUR,UMC,2021,8,15_64,
South Africa,ZAF,AFR,UMC,2021,2,5_14,
Turkmenistan,TKM,EUR,UMC,2021,3,15_64,
Turkmenistan,TKM,EUR,UMC,2021,10,0_4,
Turkmenistan,TKM,EUR,UMC,2021,6,65+,
South Africa,ZAF,AFR,UMC,2021,3,0_4,
Turkmenistan,TKM,EUR,UMC,2021,7,65+,
Turkmenistan,TKM,EUR,UMC,2021,2,65+,
Turkmenistan,TKM,EUR,UMC,2021,6,15_64,
South Africa,ZAF,AFR,UMC,2021,3,15_64,
Turkmenistan,TKM,EUR,UMC,2021,6,5_14,
South Africa,ZAF,AFR,UMC,2021,1,5_14,
Turkmenistan,TKM,EUR,UMC,2021,7,15_64,
South Africa,ZAF,AFR,UMC,2021,4,0_4,
Turkmenistan,TKM,EUR,UMC,2021,4,65+,
Turkmenistan,TKM,EUR,UMC,2021,2,15_64,
Turkmenistan,TKM,EUR,UMC,2021,9,15_64,
Turkmenistan,TKM,EUR,UMC,2021,12,15_64,
Iceland,ISL,EUR,HIC,2021,8,65+,1
Iceland,ISL,EUR,HIC,2021,9,5_14,0
Iceland,ISL,EUR,HIC,2021,6,5_14,0
Iceland,ISL,EUR,HIC,2021,7,65+,0
Iceland,ISL,EUR,HIC,2021,8,0_4,0
Iceland,ISL,EUR,HIC,2021,9,0_4,0
Turkmenistan,TKM,EUR,UMC,2021,12,5_14,
Iceland,ISL,EUR,HIC,2021,6,0_4,0
Iceland,ISL,EUR,HIC,2021,6,65+,0
Iceland,ISL,EUR,HIC,2021,7,15_64,0
Turkmenistan,TKM,EUR,UMC,2021,10,65+,
Iceland,ISL,EUR,HIC,2021,5,65+,0
Iceland,ISL,EUR,HIC,2021,5,15_64,1
Iceland,ISL,EUR,HIC,2021,5,0_4,0
Turkmenistan,TKM,EUR,UMC,2021,9,0_4,
Iceland,ISL,EUR,HIC,2021,6,15_64,0
Iceland,ISL,EUR,HIC,2021,5,5_14,0
Iceland,ISL,EUR,HIC,2021,3,15_64,0
Turkmenistan,TKM,EUR,UMC,2021,8,0_4,
Iceland,ISL,EUR,HIC,2021,4,0_4,0
Iceland,ISL,EUR,HIC,2021,3,65+,0
Turkmenistan,TKM,EUR,UMC,2021,9,65+,
Turkmenistan,TKM,EUR,UMC,2021,7,5_14,
Turkmenistan,TKM,EUR,UMC,2021,12,65+,
Iceland,ISL,EUR,HIC,2021,4,65+,0
Turkmenistan,TKM,EUR,UMC,2021,9,5_14,
Turkmenistan,TKM,EUR,UMC,2021,7,0_4,
Turkmenistan,TKM,EUR,UMC,2021,12,0_4,
South Africa,ZAF,AFR,UMC,2021,2,15_64,
South Africa,ZAF,AFR,UMC,2021,1,65+,
South Africa,ZAF,AFR,UMC,2021,4,5_14,
South Africa,ZAF,AFR,UMC,2021,12,0_4,
South Africa,ZAF,AFR,UMC,2021,9,5_14,
Lesotho,LSO,AFR,LMC,2021,7,0_4,
South Africa,ZAF,AFR,UMC,2021,12,5_14,
South Africa,ZAF,AFR,UMC,2021,10,15_64,
Lesotho,LSO,AFR,LMC,2021,11,5_14,
Lesotho,LSO,AFR,LMC,2021,6,15_64,
South Africa,ZAF,AFR,UMC,2021,11,15_64,
Lesotho,LSO,AFR,LMC,2021,6,65+,
Lesotho,LSO,AFR,LMC,2021,11,0_4,
Lesotho,LSO,AFR,LMC,2021,5,15_64,
South Africa,ZAF,AFR,UMC,2021,12,65+,
Lesotho,LSO,AFR,LMC,2021,5,65+,
Lesotho,LSO,AFR,LMC,2021,10,0_4,
Lesotho,LSO,AFR,LMC,2021,4,65+,
Lesotho,LSO,AFR,LMC,2021,4,15_64,
Lesotho,LSO,AFR,LMC,2021,9,65+,
Lesotho,LSO,AFR,LMC,2021,4,5_14,
Lesotho,LSO,AFR,LMC,2021,12,65+,
Lesotho,LSO,AFR,LMC,2021,3,5_14,
Lesotho,LSO,AFR,LMC,2021,8,65+,
Lesotho,LSO,AFR,LMC,2021,4,0_4,
Lesotho,LSO,AFR,LMC,2021,12,5_14,
Lesotho,LSO,AFR,LMC,2021,3,15_64,
Lesotho,LSO,AFR,LMC,2021,7,65+,
Lesotho,LSO,AFR,LMC,2021,3,65+,
Lesotho,LSO,AFR,LMC,2021,9,15_64,
South Africa,ZAF,AFR,UMC,2021,11,65+,
South Africa,ZAF,AFR,UMC,2021,12,15_64,
South Africa,ZAF,AFR,UMC,2021,8,5_14,
South Africa,ZAF,AFR,UMC,2021,9,65+,
Turkmenistan,TKM,EUR,UMC,2021,4,5_14,
South Africa,ZAF,AFR,UMC,2021,3,5_14,
South Africa,ZAF,AFR,UMC,2021,2,65+,
South Africa,ZAF,AFR,UMC,2021,7,15_64,
South Africa,ZAF,AFR,UMC,2021,5,0_4,
South Africa,ZAF,AFR,UMC,2021,4,15_64,
South Africa,ZAF,AFR,UMC,2021,3,65+,
South Africa,ZAF,AFR,UMC,2021,8,15_64,
South Africa,ZAF,AFR,UMC,2021,5,15_64,
South Africa,ZAF,AFR,UMC,2021,5,65+,
South Africa,ZAF,AFR,UMC,2021,4,65+,
South Africa,ZAF,AFR,UMC,2021,9,0_4,
South Africa,ZAF,AFR,UMC,2021,6,0_4,
Burkina Faso,BFA,AFR,LIC,2021,1,65+,0
South Africa,ZAF,AFR,UMC,2021,6,65+,
South Africa,ZAF,AFR,UMC,2021,9,15_64,
South Africa,ZAF,AFR,UMC,2021,6,15_64,
South Africa,ZAF,AFR,UMC,2021,7,0_4,
South Africa,ZAF,AFR,UMC,2021,6,5_14,
South Africa,ZAF,AFR,UMC,2021,10,5_14,
South Africa,ZAF,AFR,UMC,2021,7,65+,
South Africa,ZAF,AFR,UMC,2021,7,5_14,
South Africa,ZAF,AFR,UMC,2021,10,0_4,
South Africa,ZAF,AFR,UMC,2021,10,65+,
South Africa,ZAF,AFR,UMC,2021,8,65+,
South Africa,ZAF,AFR,UMC,2021,8,0_4,
South Africa,ZAF,AFR,UMC,2021,11,0_4,
South Africa,ZAF,AFR,UMC,2021,11,5_14,
South Africa,ZAF,AFR,UMC,2021,5,5_14,
Iceland,ISL,EUR,HIC,2021,8,15_64,2
Burkina Faso,BFA,AFR,LIC,2021,2,15_64,0
Iceland,ISL,EUR,HIC,2021,7,0_4,0
Somalia,SOM,EMR,LIC,2021,11,65+,
Somalia,SOM,EMR,LIC,2021,12,0_4,
Guinea,GIN,AFR,LMC,2021,9,65+,
Guinea,GIN,AFR,LMC,2021,12,65+,
Somalia,SOM,EMR,LIC,2021,12,65+,
Guinea,GIN,AFR,LMC,2021,12,15_64,
Albania,ALB,EUR,UMC,2021,12,5_14,0
Albania,ALB,EUR,UMC,2021,8,65+,26
Albania,ALB,EUR,UMC,2021,7,15_64,0
Belize,BLZ,AMR,UMC,2021,3,65+,
Belize,BLZ,AMR,UMC,2021,1,0_4,
Belize,BLZ,AMR,UMC,2021,7,15_64,
Iceland,ISL,EUR,HIC,2021,12,65+,3
Belize,BLZ,AMR,UMC,2021,4,65+,
Belize,BLZ,AMR,UMC,2021,1,5_14,
Iceland,ISL,EUR,HIC,2021,11,65+,1
Belize,BLZ,AMR,UMC,2021,8,15_64,
Belize,BLZ,AMR,UMC,2021,2,15_64,
Iceland,ISL,EUR,HIC,2021,12,15_64,0
Iceland,ISL,EUR,HIC,2021,10,15_64,0
Iceland,ISL,EUR,HIC,2021,12,5_14,0
Iceland,ISL,EUR,HIC,2021,11,15_64,0
Iceland,ISL,EUR,HIC,2021,9,65+,0
Iceland,ISL,EUR,HIC,2021,12,0_4,0
Iceland,ISL,EUR,HIC,2021,10,65+,1
Iceland,ISL,EUR,HIC,2021,9,15_64,0
Lesotho,LSO,AFR,LMC,2021,12,0_4,
Somalia,SOM,EMR,LIC,2021,9,5_14,
Somalia,SOM,EMR,LIC,2021,11,15_64,
Somalia,SOM,EMR,LIC,2021,11,5_14,
Guinea,GIN,AFR,LMC,2021,12,5_14,
Somalia,SOM,EMR,LIC,2021,6,15_64,
Somalia,SOM,EMR,LIC,2021,3,0_4,
Somalia,SOM,EMR,LIC,2021,5,0_4,
Somalia,SOM,EMR,LIC,2021,4,15_64,
Somalia,SOM,EMR,LIC,2021,6,5_14,
Somalia,SOM,EMR,LIC,2021,4,0_4,
Somalia,SOM,EMR,LIC,2021,6,0_4,
Somalia,SOM,EMR,LIC,2021,4,5_14,
Somalia,SOM,EMR,LIC,2021,9,65+,
Somalia,SOM,EMR,LIC,2021,7,15_64,
Somalia,SOM,EMR,LIC,2021,7,5_14,
Somalia,SOM,EMR,LIC,2021,5,65+,
Somalia,SOM,EMR,LIC,2021,10,0_4,
Lesotho,LSO,AFR,LMC,2021,11,65+,
Somalia,SOM,EMR,LIC,2021,8,15_64,
Somalia,SOM,EMR,LIC,2021,6,65+,
Somalia,SOM,EMR,LIC,2021,11,0_4,
Somalia,SOM,EMR,LIC,2021,9,15_64,
Somalia,SOM,EMR,LIC,2021,8,5_14,
Somalia,SOM,EMR,LIC,2021,7,0_4,
Somalia,SOM,EMR,LIC,2021,12,15_64,
Somalia,SOM,EMR,LIC,2021,10,5_14,
Somalia,SOM,EMR,LIC,2021,8,65+,
Somalia,SOM,EMR,LIC,2021,8,0_4,
Somalia,SOM,EMR,LIC,2021,12,5_14,
Somalia,SOM,EMR,LIC,2021,10,65+,
Somalia,SOM,EMR,LIC,2021,10,15_64,
Somalia,SOM,EMR,LIC,2021,9,0_4,
Somalia,SOM,EMR,LIC,2021,7,65+,
Lesotho,LSO,AFR,LMC,2021,6,5_14,
Burkina Faso,BFA,AFR,LIC,2021,12,0_4,
Burkina Faso,BFA,AFR,LIC,2021,10,15_64,0
Burkina Faso,BFA,AFR,LIC,2021,11,0_4,
Burkina Faso,BFA,AFR,LIC,2021,9,0_4,0
Burkina Faso,BFA,AFR,LIC,2021,6,5_14,0
Burkina Faso,BFA,AFR,LIC,2021,1,0_4,0
Burkina Faso,BFA,AFR,LIC,2021,8,65+,0
Burkina Faso,BFA,AFR,LIC,2021,8,15_64,0
Burkina Faso,BFA,AFR,LIC,2021,6,0_4,0
Iceland,ISL,EUR,HIC,2021,11,5_14,0
Burkina Faso,BFA,AFR,LIC,2021,8,5_14,0
Burkina Faso,BFA,AFR,LIC,2021,5,0_4,0
Burkina Faso,BFA,AFR,LIC,2021,5,65+,0
Iceland,ISL,EUR,HIC,2021,10,5_14,0
Burkina Faso,BFA,AFR,LIC,2021,7,15_64,0
Burkina Faso,BFA,AFR,LIC,2021,4,0_4,0
Burkina Faso,BFA,AFR,LIC,2021,4,65+,0
Iceland,ISL,EUR,HIC,2021,7,5_14,0
Burkina Faso,BFA,AFR,LIC,2021,6,15_64,0
Burkina Faso,BFA,AFR,LIC,2021,2,5_14,0
Burkina Faso,BFA,AFR,LIC,2021,3,5_14,0
Iceland,ISL,EUR,HIC,2021,8,5_14,0
Burkina Faso,BFA,AFR,LIC,2021,3,65+,0
Burkina Faso,BFA,AFR,LIC,2021,1,15_64,0
Burkina Faso,BFA,AFR,LIC,2021,3,15_64,0
Iceland,ISL,EUR,HIC,2021,11,0_4,0
Burkina Faso,BFA,AFR,LIC,2021,3,0_4,0
Iceland,ISL,EUR,HIC,2021,10,0_4,0
Burkina Faso,BFA,AFR,LIC,2021,2,0_4,0
Burkina Faso,BFA,AFR,LIC,2021,1,5_14,0
Burkina Faso,BFA,AFR,LIC,2021,7,0_4,0
Burkina Faso,BFA,AFR,LIC,2021,9,5_14,0
Burkina Faso,BFA,AFR,LIC,2021,11,65+,0
Lesotho,LSO,AFR,LMC,2021,9,5_14,
Burkina Faso,BFA,AFR,LIC,2021,9,15_64,0
Lesotho,LSO,AFR,LMC,2021,11,15_64,
Burkina Faso,BFA,AFR,LIC,2021,8,0_4,0
Lesotho,LSO,AFR,LMC,2021,8,5_14,
Lesotho,LSO,AFR,LMC,2021,10,5_14,
Burkina Faso,BFA,AFR,LIC,2021,7,65+,0
Burkina Faso,BFA,AFR,LIC,2021,12,65+,
Lesotho,LSO,AFR,LMC,2021,8,0_4,
Burkina Faso,BFA,AFR,LIC,2021,6,65+,0
Burkina Faso,BFA,AFR,LIC,2021,12,5_14,
Lesotho,LSO,AFR,LMC,2021,10,15_64,
Burkina Faso,BFA,AFR,LIC,2021,5,5_14,0
Lesotho,LSO,AFR,LMC,2021,10,65+,
Burkina Faso,BFA,AFR,LIC,2021,10,65+,0
Burkina Faso,BFA,AFR,LIC,2021,5,15_64,0
Lesotho,LSO,AFR,LMC,2021,12,15_64,
Burkina Faso,BFA,AFR,LIC,2021,10,5_14,0
Burkina Faso,BFA,AFR,LIC,2021,11,5_14,0
Burkina Faso,BFA,AFR,LIC,2021,4,5_14,0
Lesotho,LSO,AFR,LMC,2021,9,0_4,
Burkina Faso,BFA,AFR,LIC,2021,10,0_4,0
Burkina Faso,BFA,AFR,LIC,2021,11,15_64,0
Burkina Faso,BFA,AFR,LIC,2021,4,15_64,0
Burkina Faso,BFA,AFR,LIC,2021,12,15_64,
Burkina Faso,BFA,AFR,LIC,2021,9,65+,0
Burkina Faso,BFA,AFR,LIC,2021,7,5_14,0
Burkina Faso,BFA,AFR,LIC,2021,2,65+,0
Lesotho,LSO,AFR,LMC,2021,7,5_14,
Cocos (Keeling) Islands,CCK,WPR,,2021,12,65+,
Saint Barthelemy,BLM,AMR,,2021,10,5_14,
Cocos (Keeling) Islands,CCK,WPR,,2021,8,65+,
Mongolia,MNG,WPR,UMC,2021,10,65+,
Mongolia,MNG,WPR,UMC,2021,10,5_14,
Mongolia,MNG,WPR,UMC,2021,10,15_64,
Mongolia,MNG,WPR,UMC,2021,10,0_4,
Mongolia,MNG,WPR,UMC,2021,9,5_14,
Mongolia,MNG,WPR,UMC,2021,9,15_64,
Mongolia,MNG,WPR,UMC,2021,9,0_4,
Mongolia,MNG,WPR,UMC,2021,12,15_64,
Mongolia,MNG,WPR,UMC,2021,4,65+,
Mongolia,MNG,WPR,UMC,2021,8,5_14,
Mongolia,MNG,WPR,UMC,2021,11,5_14,
Mongolia,MNG,WPR,UMC,2021,4,5_14,
Mongolia,MNG,WPR,UMC,2021,11,0_4,
Mongolia,MNG,WPR,UMC,2021,7,5_14,
Mongolia,MNG,WPR,UMC,2021,4,15_64,
Mongolia,MNG,WPR,UMC,2021,6,65+,
Mongolia,MNG,WPR,UMC,2021,8,65+,
Mongolia,MNG,WPR,UMC,2021,3,65+,
Mongolia,MNG,WPR,UMC,2021,5,65+,
Mongolia,MNG,WPR,UMC,2021,8,15_64,
Mongolia,MNG,WPR,UMC,2021,12,65+,
Mongolia,MNG,WPR,UMC,2021,3,5_14,
Dominica,DMA,AMR,UMC,2021,11,5_14,
Mongolia,MNG,WPR,UMC,2021,4,0_4,
Mongolia,MNG,WPR,UMC,2021,7,65+,
Mongolia,MNG,WPR,UMC,2021,12,5_14,
Mongolia,MNG,WPR,UMC,2021,9,65+,
Mongolia,MNG,WPR,UMC,2021,11,15_64,
Mongolia,MNG,WPR,UMC,2021,11,65+,
Oman,OMN,EMR,HIC,2021,12,15_64,0
Oman,OMN,EMR,HIC,2021,12,0_4,0
Oman,OMN,EMR,HIC,2021,9,5_14,0
Oman,OMN,EMR,HIC,2021,1,5_14,0
Oman,OMN,EMR,HIC,2021,9,65+,5
Oman,OMN,EMR,HIC,2021,2,0_4,0
Oman,OMN,EMR,HIC,2021,1,65+,16
Oman,OMN,EMR,HIC,2021,10,0_4,0
Oman,OMN,EMR,HIC,2021,3,0_4,1
Oman,OMN,EMR,HIC,2021,4,5_14,0
Oman,OMN,EMR,HIC,2021,10,5_14,0
Oman,OMN,EMR,HIC,2021,4,65+,191
Oman,OMN,EMR,HIC,2021,5,0_4,0
Oman,OMN,EMR,HIC,2021,6,15_64,264
Oman,OMN,EMR,HIC,2021,5,15_64,94
Oman,OMN,EMR,HIC,2021,7,65+,51
Oman,OMN,EMR,HIC,2021,6,0_4,2
Oman,OMN,EMR,HIC,2021,9,15_64,7
Oman,OMN,EMR,HIC,2021,6,5_14,1
Oman,OMN,EMR,HIC,2021,10,15_64,0
Oman,OMN,EMR,HIC,2021,7,15_64,102
Oman,OMN,EMR,HIC,2021,11,5_14,0
Oman,OMN,EMR,HIC,2021,7,5_14,1
Oman,OMN,EMR,HIC,2021,11,65+,0
Oman,OMN,EMR,HIC,2021,8,0_4,0
Oman,OMN,EMR,HIC,2021,12,5_14,0
Oman,OMN,EMR,HIC,2021,11,15_64,0
Oman,OMN,EMR,HIC,2021,12,65+,4
Dominica,DMA,AMR,UMC,2021,11,0_4,
Mongolia,MNG,WPR,UMC,2021,3,15_64,
Mongolia,MNG,WPR,UMC,2021,3,0_4,
Mongolia,MNG,WPR,UMC,2021,7,15_64,
Dominica,DMA,AMR,UMC,2021,8,65+,
Dominica,DMA,AMR,UMC,2021,1,15_64,
Dominica,DMA,AMR,UMC,2021,3,5_14,
Dominica,DMA,AMR,UMC,2021,7,15_64,
Dominica,DMA,AMR,UMC,2021,8,0_4,
Dominica,DMA,AMR,UMC,2021,3,0_4,
Dominica,DMA,AMR,UMC,2021,6,5_14,
Dominica,DMA,AMR,UMC,2021,7,65+,
Dominica,DMA,AMR,UMC,2021,2,5_14,
Dominica,DMA,AMR,UMC,2021,6,0_4,
Dominica,DMA,AMR,UMC,2021,7,5_14,
Dominica,DMA,AMR,UMC,2021,2,0_4,
Dominica,DMA,AMR,UMC,2021,5,5_14,
Dominica,DMA,AMR,UMC,2021,7,0_4,
Dominica,DMA,AMR,UMC,2021,1,5_14,
Dominica,DMA,AMR,UMC,2021,4,65+,
Dominica,DMA,AMR,UMC,2021,6,15_64,
Dominica,DMA,AMR,UMC,2021,1,0_4,
Dominica,DMA,AMR,UMC,2021,2,65+,
Dominica,DMA,AMR,UMC,2021,3,65+,
Dominica,DMA,AMR,UMC,2021,1,65+,
Aland Islands,ALA,EUR,,2021,2,65+,
Iraq,IRQ,EMR,UMC,2021,2,15_64,145
